# z, uu, uv, uw, vv, vw, ww, tke
2.906250000000000000e+02 7.831079764235476023e-04 -6.963624077325835477e-05 2.743575866488071177e-05 3.559871441254160206e-04 4.274659673850193543e-05 1.374363573348422749e-03 1.256729346948693132e-03
2.937500000000000000e+02 7.743167829012885485e-04 -7.812222251347075166e-05 1.857748876951007628e-05 3.472459796650759364e-04 4.009648353600382957e-05 1.385783659478795381e-03 1.253673211022579906e-03
2.968750000000000000e+02 7.390583089643801328e-04 -6.105547830918165396e-05 3.367954296672172820e-05 3.235219898558528914e-04 4.061957419264727149e-05 1.375692666442788733e-03 1.219136482631510716e-03
3.000000000000000000e+02 7.070582214198591108e-04 -7.854539662632785131e-05 2.138339435132232362e-05 3.200556689845945250e-04 4.135501418097919192e-05 1.394122018086679316e-03 1.210617954245566449e-03
3.031250000000000000e+02 6.636671833718941127e-04 -7.358496025118084927e-05 3.733458348568039793e-05 3.050159736306297387e-04 4.048739327875590919e-05 1.382816003464714663e-03 1.175749580233619203e-03
3.062500000000000000e+02 6.290232195540746123e-04 -9.864756539271247202e-05 1.726217791020593763e-05 3.144486064142320300e-04 4.362853875809469251e-05 1.398715444369596486e-03 1.171093635168951510e-03
3.093750000000000000e+02 5.968983027660236269e-04 -1.032761578723482562e-04 3.050551320380844310e-05 3.077221927552378973e-04 4.334134840192648729e-05 1.387211513570459987e-03 1.145916004545860728e-03
3.125000000000000000e+02 5.702535308101980456e-04 -1.293077097284679451e-04 7.877313568037235607e-06 3.255820383176355644e-04 3.983725912973979944e-05 1.397779681879004251e-03 1.146807625503418930e-03
3.156250000000000000e+02 5.516436406776780007e-04 -1.319124607044340003e-04 2.034733160682482424e-05 3.182311355159723413e-04 3.892601307283744249e-05 1.388825546284576818e-03 1.129350161239113526e-03
3.187500000000000000e+02 5.456874685976060256e-04 -1.486821232810216730e-04 -3.020046469031044390e-06 3.400268723565588974e-04 2.635509925508824965e-05 1.395979731397243217e-03 1.140847036175704097e-03
3.218750000000000000e+02 5.477369141567212975e-04 -1.430231516211545313e-04 9.926635487745040064e-07 3.322559121525622459e-04 2.623173925773074499e-05 1.391287889905019632e-03 1.135640358107151615e-03
