# z, u, v, w, u_mag
1.864583333000000039e+03 9.984409044101477448e+00 1.407687359400503282e-02 2.730172106365031260e-03 9.984419340760146255e+00
1.875000000000000000e+03 9.984663012481792776e+00 1.387939487472629810e-02 -2.753441283555858616e-03 9.984673038806176848e+00
1.885416666999999961e+03 9.984898915963439592e+00 1.275256900486457234e-02 2.825887370606281358e-03 9.984907459544306363e+00
1.895833333000000039e+03 9.985467457862116092e+00 1.058488940736512091e-02 -2.824722888405385712e-03 9.985473467541059023e+00
1.906250000000000000e+03 9.987133824606161170e+00 1.035384141258357919e-02 2.915255122531556359e-03 9.987139617094422661e+00
1.916666666999999961e+03 9.989695553630401292e+00 1.005098551542186157e-02 -2.929779851490572472e-03 9.989701039577852271e+00
1.927083333000000039e+03 9.990603497936140442e+00 9.165296285288825409e-03 2.994098864477702689e-03 9.990608150671201670e+00
1.937500000000000000e+03 9.990308151744807574e+00 7.522279782052346264e-03 -3.039713637606689979e-03 9.990311446164772846e+00
1.947916666999999961e+03 9.990185068738851371e+00 6.216164168551124164e-03 3.096906197812863710e-03 9.990187482684079967e+00
1.958333333000000039e+03 9.989901571411010650e+00 4.760407280887319834e-03 -3.155401177624437680e-03 9.989903203961199907e+00
1.968750000000000000e+03 9.990750382763597059e+00 3.296851415689039562e-03 3.221435675127354986e-03 9.990751446090930799e+00
1.979166666999999961e+03 9.991046281555194142e+00 2.423308695343774632e-03 -3.293180235842691882e-03 9.991047118177302622e+00
1.989583333000000039e+03 9.996412320511129934e+00 5.427443508059420817e-04 3.393507844293684045e-03 9.996412911246395083e+00
2.000000000000000000e+03 1.000000414005689109e+01 -3.669204640902599980e-08 -3.452868820370293395e-03 1.000000473617178010e+01
