# z, uu, uv, uw, vv, vw, ww, tke
1.145833333000000039e+03 5.948447211327827569e-03 -1.347534765331441075e-03 -3.332133147991379928e-04 1.013833626416148388e-02 5.111242485447394474e-06 1.195900869062173355e-02 1.402289608305552250e-02
1.156250000000000000e+03 5.874318235040278807e-03 -1.272087940148419272e-03 -3.385472862261471906e-04 9.822847950441367104e-03 2.768024427025062898e-05 1.185411229547014660e-02 1.377563924047589539e-02
1.166666666999999961e+03 5.831655167684324584e-03 -1.191388172513900556e-03 -3.450888855238780340e-04 9.530235465317435373e-03 4.923633409447182878e-05 1.176508766007822171e-02 1.356348914653998997e-02
1.177083333000000039e+03 5.820869454570591454e-03 -1.114373933345172950e-03 -3.532224888571276170e-04 9.258067293645326837e-03 6.873330679749416888e-05 1.168842333079377592e-02 1.338368003950484580e-02
1.187500000000000000e+03 5.845336562099166279e-03 -1.050320476577914055e-03 -3.632412753615609597e-04 9.003081157699561327e-03 8.576683431727480465e-05 1.162137746325905482e-02 1.323489759152889078e-02
1.197916666999999961e+03 5.910932953620983213e-03 -1.004522285299122531e-03 -3.750058234900886518e-04 8.762326401567115466e-03 9.993396685904574063e-05 1.156150182863706702e-02 1.311738059191258285e-02
1.208333333000000039e+03 6.022644846345182046e-03 -9.758306567398213928e-04 -3.881219151718365398e-04 8.534101537572509610e-03 1.113148771306277720e-04 1.150765284097138991e-02 1.303219961244454078e-02
1.218750000000000000e+03 6.182770532463098545e-03 -9.579870957890347866e-04 -4.016473053064581055e-04 8.318236371833407500e-03 1.198507545560785481e-04 1.145941891062304818e-02 1.298021290745977711e-02
1.229166666999999961e+03 6.389569316209714120e-03 -9.424080298060934051e-04 -4.144535853588475049e-04 8.115682815626398816e-03 1.257451227333313882e-04 1.141785036732990456e-02 1.296155124958300875e-02
1.239583333000000039e+03 6.635022021693378833e-03 -9.228908202515404046e-04 -4.252398392557982655e-04 7.927868263405076638e-03 1.288929357970374607e-04 1.138455224801195216e-02 1.297372126655520382e-02
1.250000000000000000e+03 6.902024922831528735e-03 -8.986944774329176482e-04 -4.329653533198057035e-04 7.756325345233025005e-03 1.294577894680787507e-04 1.136205444035878753e-02 1.301020235421167064e-02
1.260416666999999961e+03 7.165360023006003311e-03 -8.745734994854970339e-04 -4.369552552734995432e-04 7.601342385540882721e-03 1.273111552875086426e-04 1.135245149351107007e-02 1.305957695102897761e-02
1.270833333000000039e+03 7.399216713598315981e-03 -8.566638173398010044e-04 -4.370576039027097132e-04 7.460028336458475288e-03 1.226447863516262431e-04 1.135735883451000419e-02 1.310830194228339816e-02
1.281250000000000000e+03 7.587716669993197632e-03 -8.491946062194607537e-04 -4.334849954529552941e-04 7.325603099126356405e-03 1.153397069510111333e-04 1.137662818621123541e-02 1.314497397766539385e-02
1.291666666999999961e+03 7.729080553572268038e-03 -8.530050017900453214e-04 -4.266346572460148366e-04 7.189213654800548706e-03 1.056609946259025150e-04 1.140905341825218001e-02 1.316367381331249795e-02
1.302083333000000039e+03 7.831282150915584023e-03 -8.664510598964812911e-04 -4.168032975776368894e-04 7.042884815899863420e-03 9.366739669657907859e-05 1.145210353383143559e-02 1.316313525032344195e-02
1.312500000000000000e+03 7.903247472260436016e-03 -8.867624912603583797e-04 -4.041120754601195807e-04 6.881279883634027622e-03 7.988147472116656825e-05 1.150347138609568616e-02 1.314399937099507490e-02
1.322916666999999961e+03 7.948615074514225540e-03 -9.116221097223558287e-04 -3.882394249148563058e-04 6.702250117882905568e-03 6.463875636379851108e-05 1.156085727335068661e-02 1.310586123287390929e-02
1.333333333000000039e+03 7.966791169623781144e-03 -9.396560292172414499e-04 -3.686499466241321358e-04 6.507234878516131131e-03 4.865050356757494418e-05 1.162306767692261079e-02 1.304854686253126284e-02
1.343750000000000000e+03 7.958557461619834156e-03 -9.704355989114973966e-04 -3.445590725268863307e-04 6.302399852878781683e-03 3.249346397299618107e-05 1.168877908489702327e-02 1.297486819969781956e-02
1.354166666999999961e+03 7.927944842881892024e-03 -1.003448794581570346e-03 -3.155376276628126322e-04 6.097357798639773535e-03 1.696991127604766992e-05 1.175749542147905453e-02 1.289139903150035918e-02
1.364583333000000039e+03 7.879718879416418992e-03 -1.037380952027692864e-03 -2.815965715870125357e-04 5.901883535668082936e-03 2.595512996893036254e-06 1.182797352517887986e-02 1.280478797013169176e-02
1.375000000000000000e+03 7.815345733430876379e-03 -1.070122351127560578e-03 -2.435468755629018327e-04 5.721620600042896625e-03 -1.021189135927494531e-05 1.189975921488920819e-02 1.271836277418149017e-02
1.385416666999999961e+03 7.733819715560120121e-03 -1.099941152691806144e-03 -2.028084337993288561e-04 5.557887749595419660e-03 -2.132472686771919989e-05 1.197114432200745669e-02 1.263142589358149867e-02
1.395833333000000039e+03 7.632642086491572830e-03 -1.126472253185005837e-03 -1.612154816726085716e-04 5.409303733738600115e-03 -3.081667639016959990e-05 1.204159871263799780e-02 1.254177226643408624e-02
