# z, u, v, w, u_mag

# time = 0.0-1.0 hrs
1.960000000000000000e+03 -2.007525625982078676e-01 -3.870609902422792903e+00 -5.345495983803377157e-10 3.875812509413107509e+00
2.040000000000000000e+03 -2.806404790842300656e-01 -3.744484992462681738e+00 -7.159265685555050951e-10 3.754986942357972701e+00
2.120000000000000000e+03 -4.370358752278141745e-01 -3.590115808995602897e+00 -8.702405041390703784e-10 3.616618846137410692e+00
2.200000000000000000e+03 -8.960773294449724258e-01 -3.335354778096884409e+00 -1.062509938237387743e-09 3.453627958555893773e+00
2.280000000000000000e+03 -1.398301000732555588e+00 -3.066629336055258115e+00 -1.190662825533124287e-09 3.370379974632590425e+00
2.360000000000000000e+03 -1.900077957548652163e+00 -2.797758828598639003e+00 -1.255666629408312691e-09 3.381974380116426371e+00
2.440000000000000000e+03 -2.401915183431086120e+00 -2.529138224296751503e+00 -1.257545106210993943e-09 3.487941614476325114e+00
2.520000000000000000e+03 -2.904613904778733158e+00 -2.261016377534934563e+00 -1.201328791437293330e-09 3.680893505022273526e+00
2.600000000000000000e+03 -3.351547905749545642e+00 -1.998870423691038845e+00 -1.083576255441796401e-09 3.902352666692358252e+00
2.680000000000000000e+03 -3.542250012885324928e+00 -1.767211172760323912e+00 -8.512436491041662652e-10 3.958607139249234130e+00
2.760000000000000000e+03 -3.733386813031753348e+00 -1.535780260988895751e+00 -6.123975521761144121e-10 4.036929291647615159e+00
2.840000000000000000e+03 -3.923789324029540726e+00 -1.303840562465584219e+00 -3.176637791100735529e-10 4.134745804967794314e+00
2.920000000000000000e+03 -4.114955673224106825e+00 -1.072432470834824736e+00 -1.177907712824691256e-10 4.252407741162663513e+00

# time = 2.0-3.0 hrs
5.000000000000000000e+00 1.409929218972829412e+00 -4.408635974367710375e+00 -8.073749293860400767e-05 4.628603629281995424e+00
1.500000000000000000e+01 1.561128099509419220e+00 -6.342969509957895546e+00 1.266145297099891063e-04 6.532257125016849741e+00
2.500000000000000000e+01 1.637269316254845286e+00 -7.532176849045656652e+00 2.146839884800744223e-04 7.708069725894348245e+00
3.500000000000000000e+01 1.637825257923522848e+00 -7.946341375212415237e+00 2.203410021617590090e-04 8.113372469380719210e+00
4.500000000000000000e+01 1.585325581094554570e+00 -8.301097066415101366e+00 -1.577363020005062523e-03 8.451122393156911272e+00
5.500000000000000000e+01 1.480512741756751849e+00 -8.607933289085263340e+00 2.930406337827763685e-04 8.734325016155874977e+00
6.500000000000000000e+01 1.293479552306006752e+00 -8.944790958040586659e+00 -1.141177272072246406e-03 9.037830195089879837e+00
7.500000000000000000e+01 1.024277082802450112e+00 -9.312486284215825805e+00 -3.462682381421831098e-04 9.368646878608574369e+00
8.500000000000000000e+01 7.772224002157563927e-01 -9.572343482195613262e+00 2.369093981618982780e-03 9.603844771784370238e+00
9.500000000000000000e+01 5.527878055750259367e-01 -9.723441992580983850e+00 2.651997662299170598e-04 9.739142597840926285e+00
1.050000000000000000e+02 3.233261374621921869e-01 -9.826560647432486917e+00 -3.910274301072085923e-04 9.831878454742765783e+00
1.150000000000000000e+02 8.867154280078511086e-02 -9.881942225895450349e+00 -1.325989960747721091e-04 9.882340046691279412e+00
1.250000000000000000e+02 -1.721835307036588825e-01 -9.881328609648221573e+00 -9.433650916350469267e-04 9.882828656821791569e+00
1.350000000000000000e+02 -4.590250034600291684e-01 -9.824855162828793453e+00 -3.310263685305451088e-04 9.835572323172916853e+00
1.450000000000000000e+02 -7.191388466600919793e-01 -9.744887257456950280e+00 5.255760216707698173e-04 9.771386203672559390e+00
1.550000000000000000e+02 -9.527211670589450510e-01 -9.641434916215972706e+00 6.721293615335786160e-04 9.688392274561897111e+00
1.650000000000000000e+02 -1.172982695210298409e+00 -9.528851402497092948e+00 4.895594970218292716e-04 9.600775877716010598e+00
1.750000000000000000e+02 -1.379878813828928186e+00 -9.407168155842004609e+00 -1.115859494939509160e-03 9.507832468714507712e+00
1.850000000000000000e+02 -1.567748743583229354e+00 -9.283242234609122789e+00 4.143828986002405816e-04 9.414691843572862595e+00
1.950000000000000000e+02 -1.736577115855009401e+00 -9.157083621329821455e+00 -7.196260761295894060e-04 9.320294015069384486e+00
2.050000000000000000e+02 -1.895781572575971463e+00 -9.036959490830257735e+00 1.357149518994086842e-03 9.233667993263873441e+00
2.150000000000000000e+02 -2.045390946290452483e+00 -8.922840029195445055e+00 -9.636976086987202386e-04 9.154272134352327228e+00
2.250000000000000000e+02 -2.176235014177168470e+00 -8.821865765384545810e+00 5.013171291646370325e-04 9.086325683101755146e+00
2.350000000000000000e+02 -2.288274673199130138e+00 -8.734079932814104552e+00 -2.353683402750516933e-04 9.028862234677779597e+00
2.450000000000000000e+02 -2.392220328399909945e+00 -8.654310414639661886e+00 -2.344311891063407134e-05 8.978853315014690750e+00
2.550000000000000000e+02 -2.488085773906699494e+00 -8.582546713196265387e+00 6.392831552649838717e-06 8.935920708159450498e+00
2.650000000000000000e+02 -2.564400623984062655e+00 -8.527941207993686490e+00 -5.455460471292512641e-05 8.905163210592306200e+00
2.750000000000000000e+02 -2.621164925223321784e+00 -8.490493509265075289e+00 5.085402522742155622e-05 8.885886877295554598e+00
2.850000000000000000e+02 -2.677972781599384788e+00 -8.453250685207285287e+00 -5.397765018466571838e-05 8.867298650995385501e+00
2.950000000000000000e+02 -2.734824918765027313e+00 -8.416212088282762238e+00 3.784713807626536545e-05 8.849400728368843616e+00
3.050000000000000000e+02 -2.768132462242939962e+00 -8.403924229518075606e+00 -3.916690395634847923e-05 8.848078875326788051e+00
