# z, uu, uv, uw, vv, vw, ww, tke
1.369791666670000041e+03 3.501923135853000826e-03 -1.231980196387289167e-03 -2.769171213758669361e-04 2.379821315095485140e-03 1.154296758969829904e-04 5.845227465360265662e-03 5.863485958154382970e-03
1.380208333329999959e+03 3.433760803659246033e-03 -1.151489414769320783e-03 -2.906210441872699129e-04 2.265499725824123706e-03 1.276133201297821661e-04 5.882036208716709055e-03 5.790648369100051540e-03
1.390625000000000000e+03 3.409338019308126751e-03 -1.087890636166235787e-03 -3.021801096960282859e-04 2.156737984244421358e-03 1.382241921593605231e-04 5.911702758116254251e-03 5.738889380834419178e-03
1.401041666670000041e+03 3.414540000582419726e-03 -1.044670533192119943e-03 -3.042183463441502250e-04 2.080032026365757122e-03 1.456237330384760006e-04 5.939754644574235347e-03 5.717163335761208699e-03
1.411458333329999959e+03 3.442427626733740500e-03 -9.937017987201621043e-04 -3.192733005942894947e-04 2.016448083707413075e-03 1.567033956627423771e-04 5.963366340227795048e-03 5.711121025334472794e-03
1.421875000000000000e+03 3.490746482399894202e-03 -9.595531509643424059e-04 -3.165368972928846538e-04 1.972429885954089974e-03 1.574458078328177103e-04 5.975986167651754430e-03 5.719581268002886000e-03
1.432291666670000041e+03 3.535453622256824226e-03 -9.316883791311724892e-04 -3.186511512439383622e-04 1.934730234841013346e-03 1.599893916914176114e-04 5.990510405163989270e-03 5.730347131130898893e-03
1.442708333329999959e+03 3.587989507745923193e-03 -9.388301611528956968e-04 -3.231417915690165937e-04 1.922394147832833444e-03 1.596709095901721923e-04 5.992333462963808643e-03 5.751358559271287953e-03
1.453125000000000000e+03 3.637200607198630507e-03 -9.781109449359046137e-04 -3.083658486772941913e-04 1.929130722179308146e-03 1.518948165993733190e-04 5.991173189643502969e-03 5.778752259510741736e-03
1.463541666670000041e+03 3.656428272027245976e-03 -1.030624132023508612e-03 -3.170376773046090389e-04 1.962276549471652417e-03 1.521880240000965476e-04 5.982667387746735434e-03 5.800686104622835779e-03
